#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,6614,2,VK3TRK,24.73,5,   coast,-12.26,31406,8856.16,7538.48,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.74,5,   coast,-10.3,31399,8857.66,7539.99,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.75,5,   coast,-14.22,31394,8858.74,7541.06,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.76,5,   coast,-9.81,31382,8861.32,7543.64,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.77,5,   coast,-10.3,31371,8863.68,7546.01,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.78,5,   coast,-13.73,31360,8866.05,7548.37,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.79,5,   coast,-10.3,31356,8866.91,7549.23,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.8,5,   coast,-13.24,31352,8867.77,7550.09,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.81,5,   coast,-11.28,31351,8867.99,7550.31,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.82,5,   coast,-11.28,31341,8870.14,7552.46,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.83,5,   coast,-10.3,31314,8875.95,7558.28,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.84,5,   coast,-9.32,31304,8878.11,7560.43,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.85,5,   coast,-14.22,31321,8874.45,7556.77,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.86,5,   coast,-11.28,31305,8877.89,7560.22,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.87,5,   coast,-13.24,31292,8880.7,7563.02,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.88,5,   coast,-12.75,31285,8882.2,7564.53,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.89,5,   coast,-10.79,31276,8884.15,7566.47,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.9,5,   coast,-10.79,31271,8885.22,7567.54,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.91,5,   coast,-11.77,31266,8886.3,7568.62,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.92,5,   coast,-9.81,31248,8890.19,7572.51,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.93,5,   coast,-12.75,31245,8890.83,7573.15,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.94,5,   coast,-13.73,31242,8891.48,7573.8,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.95,5,   coast,-11.77,31216,8897.09,7579.41,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.96,5,   coast,-9.81,31229,8894.29,7576.61,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.97,5,   coast,-12.26,31210,8898.39,7580.71,     NaN,42.5,8.4,8.4,4.1,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.45,8.37,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.98,5,   coast,-12.26,31233,8893.42,7575.74,     NaN,42.5,8.43,8.4,4.11,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.98,5,   coast,-12.26,31233,8893.42,7575.74,     NaN,42.5,8.43,8.4,4.11,0,10.57,0,135.26,135.32,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,24.99,5,   coast,-13.73,31206,8899.25,7581.57,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25,5,   coast,-11.77,31193,8902.06,7584.38,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.01,5,   coast,-11.77,31168,8907.47,7589.79,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.02,5,   coast,-12.26,31186,8903.57,7585.9,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.03,5,   coast,-14.71,31158,8909.63,7591.95,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.04,5,   coast,-14.71,31160,8909.2,7591.52,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.05,5,   coast,-11.77,31142,8913.09,7595.41,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.06,5,   coast,-10.79,31151,8911.14,7593.46,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.07,5,   coast,-11.28,31143,8912.87,7595.2,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.08,5,   coast,-10.79,31121,8917.64,7599.96,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.09,5,   coast,-9.81,31124,8916.99,7599.31,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.1,5,   coast,-11.77,31118,8918.29,7600.61,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.11,5,   coast,-12.75,31105,8921.1,7603.42,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.12,5,   coast,-12.75,31100,8922.18,7604.5,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.13,5,   coast,-11.28,31086,8925.22,7607.54,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.14,5,   coast,-13.24,31098,8922.62,7604.94,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.15,5,   coast,-12.26,31047,8933.67,7615.99,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.16,5,   coast,-10.79,31055,8931.94,7614.26,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.17,5,   coast,-10.79,31073,8928.03,7610.36,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.18,5,   coast,-11.28,31036,8936.06,7618.38,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.19,5,   coast,-11.77,31040,8935.19,7617.51,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.2,5,   coast,-14.22,31027,8938.01,7620.33,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.21,5,   coast,-12.75,31022,8939.1,7621.42,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.22,5,   coast,-14.22,31014,8940.83,7623.16,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.23,5,   coast,-10.79,30999,8944.09,7626.41,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.24,5,   coast,-12.26,31003,8943.22,7625.54,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.25,5,   coast,-10.79,30981,8948,7630.32,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.26,5,   coast,-11.77,30993,8945.39,7627.72,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.27,5,   coast,-12.75,30982,8947.78,7630.11,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.28,5,   coast,-15.2,30974,8949.52,7631.84,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.29,5,   coast,-12.75,30960,8952.57,7634.89,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.3,5,   coast,-10.79,30948,8955.18,7637.5,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
6,6614,2,VK3TRK,25.3,5,   coast,-10.79,30948,8955.18,7637.5,     NaN,42.5,8.43,8.4,4.11,0,10.58,0,135.26,135.75,0,0,0,0,    NaN,8.38,8.47,8.38,0,0,1,1,11,32.9415946,-106.9073873,9308,2022,6,23,19,6,12,691,7949,103,85,1.6,1,1.2,0,28,0,0,21,31,0,0,0,0,32,33,26,0,36,0,0,36,0,29,0,0,0,0,29,0,0,0,22,0,26,0
