Time (s), Altitude AGL (m), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Ax (m/s²), Ay (m/s²), Az (m/s²), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), Mach Number, Angle of Attack (°)
5.259692,1541.050071,46.380662,117.160827,2942.050071,18.564250,45.348307,537.176594,1.274533,2.841800,23.044579,539.406890,23.254094,1.644106,0.000000
5.302495,1564.060480,47.176294,119.104174,2965.060480,18.615460,45.462790,538.080336,1.118580,2.508046,19.188704,540.318284,19.384217,1.647348,0.000000
5.325730,1576.567448,47.609105,120.161134,2977.567448,18.640560,45.519163,538.504214,1.039942,2.340038,17.247316,540.746015,17.436374,1.648905,0.000000
5.343018,1585.879675,47.931517,120.948418,2986.879675,18.658167,45.558821,538.793178,0.992593,2.238814,16.077544,541.037727,16.262993,1.649984,0.000000
5.360307,1595.196757,48.254227,121.736375,2996.196757,18.674928,45.596677,539.061308,0.945070,2.137580,14.906661,541.308510,15.088769,1.650998,-0.000000
5.377595,1604.518307,48.577220,122.524972,3005.518307,18.690858,45.632765,539.308984,0.897410,2.036305,13.734682,541.558749,13.913784,1.651950,0.000000
5.410651,1622.352289,49.195518,124.034441,3023.352289,18.719020,45.696878,539.726016,0.806221,1.842231,11.490914,541.980423,11.665544,1.653599,-0.000000
5.443708,1640.198702,49.814691,125.545913,3041.198702,18.744156,45.754565,540.068724,0.714641,1.647895,9.243203,542.327438,9.416107,1.655021,-0.000000
5.476764,1658.055171,50.434643,127.059181,3059.055171,18.766263,45.805817,540.337057,0.622976,1.453112,6.992521,542.599743,7.169030,1.656215,0.000000
5.524204,1683.693425,51.325484,129.233568,3084.693425,18.792671,45.868116,540.591994,0.490633,1.173435,3.757308,542.859791,3.966741,1.657532,0.000000
5.571644,1709.339873,52.217418,131.410572,3110.339873,18.812784,45.917139,540.693323,0.357613,0.893467,0.516962,542.965537,1.092437,1.658378,0.000000
5.619084,1734.987391,53.110152,133.589579,3135.987391,18.826579,45.952866,540.640810,0.224194,0.612954,-2.728360,542.916745,2.805338,1.658753,0.000000
5.695170,1776.108921,54.543018,137.087232,3177.108921,18.835873,45.982551,540.234967,0.019058,0.166805,-7.941213,542.515442,7.942988,1.658365,0.000000
5.697661,1777.454226,54.589924,137.201741,3178.454226,18.835921,45.982952,540.214978,0.017843,0.154677,-8.112389,542.495573,8.113883,1.658331,0.000000
5.700151,1778.799482,54.636831,137.316252,3179.799482,18.835961,45.983321,540.194563,0.014718,0.141695,-8.283421,542.475276,8.284646,1.658295,0.000000
5.702641,1780.144686,54.683738,137.430763,3181.144686,18.835991,45.983657,540.173722,0.010028,0.128165,-8.454347,542.454553,8.455324,1.658258,0.000000
5.705842,1781.873585,54.744026,137.577944,3182.873585,18.836007,45.984036,540.146311,0.001406,0.109301,-8.673813,542.427289,8.674502,1.658208,0.000000
5.709043,1783.602396,54.804315,137.725127,3184.602396,18.835994,45.984354,540.118198,-0.007494,0.090671,-8.893299,542.399321,8.893764,1.658157,0.000000
5.709843,1784.034585,54.819387,137.761922,3185.034585,18.835986,45.984425,540.111060,-0.009819,0.085986,-8.948165,542.392218,8.948584,1.658143,0.000000
5.710643,1784.466768,54.834459,137.798718,3185.466768,18.835977,45.984491,540.103878,-0.012167,0.081281,-9.002979,542.385072,9.003354,1.658130,0.000000
5.711443,1784.898945,54.849531,137.835514,3185.898945,18.835967,45.984554,540.096652,-0.014610,0.076488,-9.057834,542.377881,9.058169,1.658116,0.000000
5.713044,1785.763270,54.879676,137.909106,3186.763270,18.835935,45.984661,540.081980,-0.019521,0.066827,-9.167539,542.363280,9.167804,1.658089,0.000000
5.714644,1786.627572,54.909820,137.982698,3187.627572,18.835896,45.984752,540.067134,-0.024561,0.057009,-9.277227,542.348502,9.277435,1.658060,0.000000
5.715977,1787.347646,54.934934,138.044011,3188.347646,18.835858,45.984817,540.054642,-0.028671,0.048884,-9.368623,542.336067,9.368794,1.658036,-0.000000
5.717311,1788.067703,54.960049,138.105325,3189.067703,18.835814,45.984872,540.042029,-0.032781,0.040737,-9.460018,542.323510,9.460163,1.658012,0.000000
5.719977,1789.507750,55.010278,138.227951,3190.507750,18.835705,45.984937,540.016314,-0.040640,0.024711,-9.642849,542.297905,9.642966,1.657962,-0.000000
5.722644,1790.947726,55.060506,138.350578,3191.947726,18.835576,45.984960,539.990112,-0.048612,0.008559,-9.825669,542.271811,9.825793,1.657910,0.000000
5.724040,1791.701703,55.086806,138.414788,3192.701703,18.835502,45.984961,539.976259,-0.052621,0.000242,-9.921419,542.258013,9.921558,1.657883,0.000000
5.725437,1792.455661,55.113106,138.478997,3193.455661,18.835423,45.984949,539.962272,-0.056681,-0.008121,-10.017164,542.244081,10.017327,1.657855,0.000000
5.728229,1793.963496,55.165706,138.607416,3194.963496,18.835243,45.984880,539.933763,-0.064700,-0.024760,-10.208668,542.215680,10.208903,1.657797,0.000000
5.731022,1795.471250,55.218306,138.735834,3196.471250,18.835040,45.984765,539.904719,-0.072562,-0.041260,-10.400196,542.186742,10.400531,1.657738,-0.000000
5.732953,1796.513719,55.254673,138.824625,3197.513719,18.834895,45.984674,539.884510,-0.078031,-0.052697,-10.532623,542.166605,10.533044,1.657697,0.000000
5.734884,1797.556149,55.291041,138.913416,3198.556149,18.834739,45.984562,539.864045,-0.083448,-0.064087,-10.665060,542.146211,10.665579,1.657655,0.000000
5.736814,1798.598539,55.327409,139.002206,3199.598539,18.834572,45.984427,539.843324,-0.088910,-0.075516,-10.797493,542.125560,10.798124,1.657612,0.000000
5.740676,1800.683198,55.400142,139.179786,3201.683198,18.834208,45.984092,539.801115,-0.099443,-0.098031,-11.062415,542.083488,11.063297,1.657524,-0.000000
5.741642,1801.204337,55.418325,139.224180,3202.204337,18.834111,45.983994,539.790403,-0.102139,-0.103714,-11.128640,542.072809,11.129592,1.657502,0.000000
5.742607,1801.725465,55.436509,139.268575,3202.725465,18.834011,45.983891,539.779627,-0.104834,-0.109396,-11.194866,542.062067,11.195891,1.657479,0.000000
5.743572,1802.246584,55.454692,139.312970,3203.246584,18.833908,45.983783,539.768787,-0.107582,-0.115125,-11.261086,542.051260,11.262188,1.657456,0.000000
5.745503,1803.288768,55.491057,139.401758,3204.288768,18.833690,45.983538,539.746788,-0.113011,-0.126525,-11.393535,542.029324,11.394798,1.657409,0.000000
5.747434,1804.330909,55.527422,139.490546,3205.330909,18.833461,45.983272,539.724533,-0.118644,-0.138103,-11.525963,542.007132,11.527401,1.657362,0.000000
5.748830,1805.084281,55.553711,139.554733,3206.084281,18.833290,45.983067,539.708310,-0.122605,-0.146377,-11.621714,541.990955,11.623282,1.657327,0.000000
5.750226,1805.837630,55.580000,139.618920,3206.837630,18.833113,45.982851,539.691954,-0.126645,-0.154719,-11.717457,541.974643,11.719163,1.657292,0.000000
5.753018,1807.344236,55.632577,139.747293,3208.344236,18.832737,45.982373,539.658707,-0.134719,-0.171401,-11.908946,541.941482,11.910942,1.657220,0.000000
5.755810,1808.850747,55.685153,139.875664,3209.850747,18.832339,45.981849,539.624925,-0.142507,-0.187833,-12.100475,541.907784,12.102772,1.657146,-0.000000
5.757205,1809.603938,55.711439,139.939845,3210.603938,18.832135,45.981575,539.607901,-0.146502,-0.196136,-12.196225,541.890802,12.198682,1.657109,-0.000000
5.758601,1810.357106,55.737725,140.004026,3211.357106,18.831925,45.981290,539.590744,-0.150411,-0.204366,-12.291987,541.873686,12.294606,1.657071,0.000000
5.761393,1811.863343,55.790295,140.132387,3212.863343,18.831483,45.980673,539.555895,-0.158205,-0.220805,-12.483516,541.838916,12.486471,1.656994,0.000000
5.764184,1813.369482,55.842864,140.260746,3214.369482,18.831019,45.980010,539.520511,-0.166212,-0.237430,-12.675026,541.803608,12.678339,1.656916,0.000000
5.769767,1816.381072,55.947987,140.517432,3217.381072,18.830004,45.978501,539.447611,-0.181781,-0.270293,-13.058074,541.730853,13.062136,1.656752,0.000000
5.775350,1819.392243,56.053104,140.774108,3220.392243,18.828901,45.976808,539.372573,-0.197388,-0.303193,-13.441141,541.655949,13.446009,1.656582,0.000000
5.784070,1824.095244,56.217290,141.175030,3225.095244,18.827072,45.973939,539.252752,-0.221965,-0.354764,-14.039507,541.536326,14.045743,1.656308,-0.000000
5.792791,1828.797172,56.381460,141.575924,3229.797172,18.825030,45.970621,539.127713,-0.246166,-0.406012,-14.637931,541.411462,14.645630,1.656017,0.000000
5.794971,1829.972484,56.422500,141.676143,3230.972484,18.824480,45.969707,539.095474,-0.257108,-0.428771,-14.900368,541.379262,14.908753,1.655942,0.000000
5.797151,1831.147725,56.463538,141.776360,3232.147725,18.823901,45.968733,539.062539,-0.272481,-0.460627,-15.266769,541.346363,15.276147,1.655864,0.000000
5.799331,1832.322894,56.504575,141.876575,3233.322894,18.823289,45.967693,539.028840,-0.287581,-0.492246,-15.633204,541.312696,15.643595,1.655784,0.000000
5.800421,1832.910451,56.525093,141.926682,3233.910451,18.822972,45.967148,539.011697,-0.295158,-0.508080,-15.816418,541.295569,15.827329,1.655743,-0.000000
5.801511,1833.497989,56.545611,141.976788,3234.497989,18.822646,45.966585,538.994356,-0.302667,-0.523854,-15.999642,541.278242,16.011077,1.655702,-0.000000
5.802601,1834.085508,56.566129,142.026893,3235.085508,18.822312,45.966006,538.976816,-0.310208,-0.539656,-16.182848,541.260715,16.194815,1.655659,0.000000
5.804781,1835.260448,56.607161,142.127100,3236.260448,18.821603,45.964760,538.940737,-0.325323,-0.571290,-16.549270,541.224658,16.562323,1.655572,-0.000000
5.806961,1836.435308,56.648193,142.227305,3237.435308,18.820861,45.963446,538.903859,-0.340249,-0.602759,-16.915717,541.187798,16.929872,1.655482,0.000000
5.808093,1837.045017,56.669486,142.279308,3238.045017,18.820472,45.962755,538.884613,-0.348047,-0.619136,-17.105890,541.168561,17.120629,1.655435,0.000000
5.809224,1837.654705,56.690780,142.331310,3238.654705,18.820073,45.962045,538.865152,-0.355818,-0.635490,-17.296066,541.149108,17.311394,1.655388,0.000000
5.810355,1838.264370,56.712073,142.383312,3239.264370,18.819666,45.961317,538.845475,-0.363614,-0.651867,-17.486240,541.129438,17.502164,1.655339,0.000000
5.812618,1839.483633,56.754657,142.487312,3240.483633,18.818826,45.959805,538.805477,-0.379090,-0.684518,-17.866604,541.089451,17.883730,1.655241,-0.000000
5.814881,1840.702804,56.797240,142.591309,3241.702804,18.817951,45.958219,538.764618,-0.394774,-0.717353,-18.246946,541.048599,18.265308,1.655140,-0.000000
5.817144,1841.921881,56.839820,142.695302,3242.921881,18.817040,45.956558,538.722898,-0.410156,-0.749925,-18.627325,541.006883,18.646926,1.655036,0.000000
5.818092,1842.432566,56.857658,142.738867,3243.432566,18.816648,45.955841,538.705164,-0.416682,-0.763642,-18.786670,540.989149,18.806800,1.654991,0.000000
5.819040,1842.943234,56.875496,142.782431,3243.943234,18.816249,45.955111,538.687280,-0.423169,-0.777326,-18.946020,540.971264,18.966680,1.654947,0.000000
5.819988,1843.453884,56.893333,142.825995,3244.453884,18.815845,45.954367,538.669244,-0.429719,-0.791064,-19.105363,540.953227,19.126561,1.654901,0.000000
5.821884,1844.475099,56.929005,142.913119,3245.475099,18.815006,45.952815,538.632417,-0.442920,-0.818630,-19.424035,540.916395,19.446323,1.654809,0.000000
5.823780,1845.496243,56.964675,143.000239,3246.496243,18.814141,45.951211,538.594986,-0.455863,-0.845972,-19.742701,540.878956,19.766075,1.654714,0.000000
5.827346,1847.416531,57.031757,143.164083,3248.416531,18.812428,45.948011,538.522449,-0.480126,-0.897323,-20.342048,540.806394,20.367489,1.654529,0.000000
5.830911,1849.336553,57.098833,143.327915,3250.336553,18.810629,45.944627,538.447776,-0.504494,-0.948769,-20.941380,540.731686,20.968931,1.654338,0.000000
5.837390,1852.824404,57.220686,143.625543,3253.824404,18.807215,45.938176,538.308581,-0.549026,-1.042470,-22.030233,540.592412,22.061717,1.653980,0.000000
5.843868,1856.311326,57.342515,143.923128,3257.311326,18.803514,45.931119,538.162333,-0.593184,-1.135852,-23.119096,540.446053,23.154581,1.653600,-0.000000
5.845488,1857.182909,57.372969,143.997517,3258.182909,18.802544,45.929260,538.124668,-0.604456,-1.159399,-23.391247,540.408356,23.427761,1.653502,0.000000
5.847108,1858.054431,57.403421,144.071903,3259.054431,18.801556,45.927363,538.086563,-0.615831,-1.183037,-23.663384,540.370216,23.700940,1.653402,0.000000
5.848727,1858.925891,57.433871,144.146286,3259.925891,18.800549,45.925428,538.048017,-0.627058,-1.206546,-23.935535,540.331634,23.974128,1.653301,-0.000000
5.849537,1859.361597,57.449096,144.183476,3260.361597,18.800039,45.924446,538.028579,-0.632681,-1.218309,-24.071609,540.312177,24.110722,1.653250,0.000000
5.850347,1859.797288,57.464320,144.220665,3260.797288,18.799525,45.923455,538.009031,-0.638275,-1.230047,-24.207686,540.292609,24.247319,1.653199,0.000000
5.851157,1860.232963,57.479543,144.257854,3261.232963,18.799005,45.922454,537.989372,-0.643871,-1.241786,-24.343762,540.272930,24.383916,1.653147,0.000000
5.852776,1861.104233,57.509989,144.332227,3262.104233,18.797945,45.920405,537.949504,-0.654989,-1.265201,-24.615919,540.233019,24.657112,1.653042,-0.000000
5.854396,1861.975437,57.540432,144.406597,3262.975437,18.796866,45.918318,537.909195,-0.666135,-1.288640,-24.888070,540.192666,24.930310,1.652935,0.000000
5.858536,1864.202054,57.618242,144.596678,3265.202054,18.794050,45.912860,537.804723,-0.694131,-1.348122,-25.583754,540.088074,25.628650,1.652659,0.000000
5.859571,1864.758640,57.637692,144.644195,3265.758640,18.793328,45.911457,537.778155,-0.701211,-1.363064,-25.757663,540.061474,25.803233,1.652588,-0.000000
5.860605,1865.315199,57.657142,144.691710,3266.315199,18.792598,45.910038,537.751408,-0.708265,-1.377983,-25.931575,540.034693,25.977818,1.652517,0.000000
5.861640,1865.871731,57.676591,144.739224,3266.871731,18.791862,45.908604,537.724480,-0.715392,-1.392966,-26.105477,540.007732,26.152401,1.652445,0.000000
5.863710,1866.984652,57.715485,144.834244,3267.984652,18.790351,45.905659,537.669724,-0.729780,-1.423050,-26.453260,539.952904,26.501559,1.652299,-0.000000
5.865780,1868.097459,57.754376,144.929258,3269.097459,18.788811,45.902651,537.614249,-0.743789,-1.452802,-26.801029,539.897354,26.850680,1.652151,0.000000
5.866672,1868.576648,57.771123,144.970173,3269.576648,18.788143,45.901345,537.590226,-0.749945,-1.465722,-26.950775,539.873299,27.001019,1.652087,-0.000000
5.867563,1869.055815,57.787870,145.011086,3270.055815,18.787469,45.900027,537.566069,-0.756038,-1.478586,-27.100527,539.849109,27.151360,1.652022,-0.000000
5.869346,1870.014063,57.821360,145.092909,3271.014063,18.786099,45.897345,537.517222,-0.768235,-1.504325,-27.400026,539.800193,27.452041,1.651891,0.000000
5.871128,1870.972223,57.854848,145.174727,3271.972223,18.784708,45.894617,537.467842,-0.780468,-1.530096,-27.699516,539.750741,27.752721,1.651758,-0.000000
5.872756,1871.846842,57.885417,145.249412,3272.846842,18.783429,45.892108,537.422542,-0.791595,-1.553587,-27.972908,539.705375,28.027199,1.651637,0.000000
5.874383,1872.721386,57.915983,145.324093,3273.721386,18.782132,45.889561,537.376798,-0.802746,-1.577099,-28.246295,539.659562,28.301675,1.651513,0.000000
5.876010,1873.595855,57.946547,145.398770,3274.595855,18.780817,45.886978,537.330640,-0.812642,-1.598031,-28.490187,539.613334,28.546538,1.651389,0.000000
5.879265,1875.344569,58.007670,145.548111,3276.344569,18.778184,45.881801,537.238196,-0.812184,-1.597475,-28.486304,539.520750,28.542619,1.651140,-0.000000
5.882520,1877.092981,58.068783,145.697435,3278.092981,18.775545,45.876611,537.145580,-0.812098,-1.597244,-28.482378,539.427992,28.538685,1.650890,0.000000
5.885775,1878.841092,58.129888,145.846742,3279.841092,18.772904,45.871416,537.052915,-0.811215,-1.596316,-28.478547,539.335185,28.534785,1.650640,0.000000
5.887119,1879.562887,58.155119,145.908395,3280.562887,18.771814,45.869270,537.014639,-0.810935,-1.596008,-28.476956,539.296851,28.533171,1.650537,0.000000
5.888463,1880.284630,58.180349,145.970044,3281.284630,18.770724,45.867125,536.976366,-0.810949,-1.595956,-28.475331,539.258519,28.531547,1.650433,0.000000
5.889135,1880.645489,58.192963,146.000868,3281.645489,18.770179,45.866053,536.957230,-0.810903,-1.595883,-28.474524,539.239354,28.530737,1.650382,-0.000000
5.889807,1881.006335,58.205577,146.031691,3282.006335,18.769634,45.864980,536.938094,-0.810885,-1.595835,-28.473715,539.220189,28.529926,1.650330,0.000000
5.891151,1881.727976,58.230803,146.093335,3282.727976,18.768544,45.862835,536.899825,-0.810806,-1.595702,-28.472102,539.181862,28.528306,1.650227,0.000000
5.892495,1882.449565,58.256029,146.154976,3283.449565,18.767454,45.860691,536.861558,-0.810763,-1.595600,-28.470484,539.143537,28.526685,1.650123,-0.000000
5.904033,1888.639966,58.472456,146.683894,3289.639966,18.758112,45.842298,536.533231,-0.809716,-1.594134,-28.456701,538.814709,28.512817,1.649237,-0.000000
5.915571,1894.826582,58.688775,147.212600,3295.826582,18.748782,45.823922,536.205063,-0.808610,-1.592617,-28.442955,538.486042,28.498982,1.648352,0.000000
5.932990,1904.162348,59.015235,148.010559,3305.162348,18.734712,45.796201,535.709799,-0.806810,-1.590219,-28.422264,537.990028,28.478146,1.647015,0.000000
5.950408,1913.489491,59.341450,148.808036,3314.489491,18.720672,45.768521,535.214895,-0.805133,-1.587929,-28.401626,537.494377,28.457373,1.645678,0.000000
5.967827,1922.808016,59.667421,149.605031,3323.808016,18.706664,45.740882,534.720350,-0.803279,-1.585488,-28.381075,536.999088,28.436674,1.644343,-0.000000
6.003731,1941.988228,60.338545,151.246282,3342.988228,18.677881,45.684038,533.702119,-0.799911,-1.580864,-28.338874,535.979333,28.394203,1.641591,-0.000000
6.039635,1961.131911,61.008638,152.885495,3362.131911,18.649228,45.627367,532.685395,-0.796172,-1.575930,-28.297000,534.961102,28.352031,1.638843,-0.000000
6.075539,1980.239118,61.677704,154.522677,3381.239118,18.620695,45.570861,531.670172,-0.793142,-1.571628,-28.255326,533.944384,28.310113,1.636097,0.000000
6.120907,2004.330943,62.521678,156.588528,3405.330943,18.584820,45.499701,530.389461,-0.788578,-1.565570,-28.203155,532.661805,28.257579,1.632631,-0.000000
6.166275,2028.364720,63.364028,158.651157,3429.364720,18.549150,45.428812,529.111106,-0.783973,-1.559500,-28.151439,531.381605,28.205499,1.629168,-0.000000
6.211643,2052.340554,64.204765,160.710576,3453.340554,18.513681,45.358193,527.835088,-0.779532,-1.553594,-28.100154,530.103765,28.153862,1.625711,-0.000000
6.303023,2100.457390,65.893329,164.848981,3501.457390,18.442836,45.216746,525.271916,-0.770879,-1.542019,-27.998180,527.536992,28.051206,1.618758,0.000000
6.394404,2148.340469,67.575458,168.974514,3549.340469,18.372776,45.076349,522.717971,-0.762383,-1.530671,-27.897997,524.979536,27.950356,1.611820,-0.000000
6.485784,2195.990595,69.251222,173.087266,3596.990595,18.303494,44.936985,520.173095,-0.753929,-1.519449,-27.799613,522.431239,27.851312,1.604899,-0.000000
6.681583,2297.310251,72.820854,181.857121,3698.310251,18.157602,44.641749,514.749755,-0.736151,-1.495998,-27.594810,517.000865,27.645135,1.590117,0.000000
6.761846,2338.537234,74.275902,185.435437,3739.537234,18.098799,44.522046,512.538133,-0.729019,-1.486638,-27.513217,514.786477,27.562994,1.584077,0.000000
6.842110,2379.586902,75.726249,189.004168,3780.586902,18.040567,44.403090,510.333017,-0.721973,-1.477423,-27.432992,512.578662,27.482232,1.578048,-0.000000
6.862568,2390.021648,76.095175,189.912264,3791.021648,18.025769,44.372768,509.772006,-0.723521,-1.483839,-27.411876,512.016962,27.461541,1.576515,0.000000
6.863846,2390.673438,76.118223,189.968999,3791.673438,18.024842,44.370869,509.736957,-0.724661,-1.486930,-27.410293,511.981869,27.460157,1.576420,0.000000
6.865125,2391.325183,76.141269,190.025732,3792.325183,18.023915,44.368966,509.701911,-0.725607,-1.489443,-27.408765,511.946779,27.458794,1.576325,0.000000
6.866404,2391.976884,76.164315,190.082463,3792.976884,18.022987,44.367060,509.666866,-0.726308,-1.491338,-27.407299,511.911690,27.457451,1.576230,0.000000
6.868961,2393.280150,76.210402,190.195916,3794.280150,18.021129,44.363244,509.596781,-0.727193,-1.493450,-27.404527,511.841517,27.454823,1.576040,-0.000000
6.871518,2394.583238,76.256485,190.309360,3795.583238,18.019269,44.359425,509.526704,-0.727138,-1.494416,-27.401888,511.771350,27.452239,1.575850,0.000000
6.874076,2395.886146,76.302562,190.422794,3796.886146,18.017410,44.355605,509.456633,-0.727258,-1.493804,-27.399376,511.701190,27.449702,1.575659,-0.000000
6.874967,2396.340147,76.318619,190.462322,3797.340147,18.016762,44.354273,509.432216,-0.727156,-1.493554,-27.398509,511.676741,27.448821,1.575593,0.000000
6.875858,2396.794127,76.334674,190.501849,3797.794127,18.016114,44.352942,509.407799,-0.727079,-1.493238,-27.397647,511.652294,27.447941,1.575527,0.000000
6.876749,2397.248085,76.350729,190.541374,3798.248085,18.015466,44.351612,509.383384,-0.726942,-1.493006,-27.396781,511.627847,27.447061,1.575461,-0.000000
6.878531,2398.155893,76.382837,190.620419,3799.155893,18.014171,44.348951,509.334557,-0.726779,-1.492554,-27.395044,511.578958,27.445298,1.575328,0.000000
6.880314,2399.063613,76.414942,190.699459,3800.063613,18.012876,44.346291,509.285732,-0.726457,-1.492416,-27.393288,511.530072,27.443528,1.575196,-0.000000
6.881664,2399.751490,76.439272,190.759358,3800.751490,18.011895,44.344276,509.248732,-0.726344,-1.492229,-27.391959,511.493025,27.442189,1.575095,-0.000000
6.883015,2400.439316,76.463600,190.819254,3801.439316,18.010914,44.342260,509.211734,-0.726158,-1.492174,-27.390622,511.455980,27.440846,1.574995,0.000000
6.885717,2401.814768,76.512252,190.939035,3802.814768,18.008953,44.338229,509.137744,-0.726083,-1.491877,-27.387954,511.381896,27.438165,1.574794,-0.000000
6.888418,2403.190021,76.560899,191.058806,3804.190021,18.006992,44.334199,509.063762,-0.725643,-1.492029,-27.385263,511.307820,27.435476,1.574593,0.000000
6.889986,2403.988175,76.589132,191.128319,3804.988175,18.005855,44.331860,509.020824,-0.725642,-1.491863,-27.383714,511.264828,27.433920,1.574477,-0.000000
6.891554,2404.786261,76.617364,191.197828,3805.786261,18.004717,44.329521,508.977888,-0.725440,-1.491919,-27.382154,511.221837,27.432361,1.574360,-0.000000
6.894690,2406.382165,76.673820,191.336833,3807.382165,18.002446,44.324839,508.892027,-0.724875,-1.492211,-27.379025,511.135867,27.429239,1.574127,0.000000
6.897826,2407.977800,76.730269,191.475822,3808.977800,18.000177,44.320156,508.806175,-0.724273,-1.492541,-27.375897,511.049906,27.426119,1.573894,-0.000000
6.907216,2412.753062,76.899227,191.891856,3813.753062,17.993376,44.306150,508.549203,-0.724443,-1.491371,-27.366652,510.792608,27.416832,1.573196,0.000000
6.916606,2417.525911,77.068120,192.307758,3818.525911,17.986583,44.292145,508.292318,-0.723393,-1.491519,-27.357359,510.535398,27.407536,1.572499,-0.000000
6.927348,2422.982422,77.261234,192.783336,3823.982422,17.978815,44.276135,507.998581,-0.723240,-1.490536,-27.346810,510.241288,27.396948,1.571701,0.000000
6.938089,2428.435778,77.454265,193.258743,3829.435778,17.971054,44.260129,507.704957,-0.722553,-1.490140,-27.336253,509.947293,27.386371,1.570904,-0.000000
6.953745,2436.377622,77.735439,193.951306,3837.377622,17.959754,44.236812,507.277226,-0.721750,-1.489350,-27.320920,509.519020,27.371002,1.569742,0.000000
6.969400,2444.312773,78.016437,194.643505,3845.312773,17.948467,44.213507,506.849733,-0.720929,-1.488588,-27.305634,509.090988,27.355681,1.568580,0.000000
6.998729,2459.166102,78.542527,195.939574,3860.166102,17.927349,44.169867,506.049322,-0.719208,-1.487373,-27.277105,508.289566,27.327093,1.566404,0.000000
7.028057,2473.995971,79.067997,197.234364,3874.995971,17.906279,44.126264,505.249744,-0.717708,-1.485945,-27.248756,507.488981,27.298678,1.564230,0.000000
7.057385,2488.802403,79.592851,198.527876,3889.802403,17.885263,44.082692,504.450996,-0.715326,-1.485492,-27.220525,506.689228,27.270412,1.562057,-0.000000
7.091798,2506.145549,80.207899,200.043978,3907.145549,17.860666,44.031613,503.514842,-0.713795,-1.483613,-27.187684,505.751898,27.237488,1.559509,0.000000
7.126210,2523.456501,80.822101,201.558323,3924.456501,17.836136,43.980583,502.579815,-0.711857,-1.482208,-27.155051,504.815699,27.204788,1.556962,-0.000000
7.160622,2540.735295,81.435461,203.070913,3941.735295,17.811663,43.929612,501.645906,-0.710571,-1.480122,-27.122688,503.880622,27.172336,1.554417,0.000000
7.202065,2561.501940,82.173028,204.890235,3962.501940,17.782283,43.868281,500.522650,-0.707672,-1.479123,-27.083943,502.755964,27.133533,1.551355,0.000000
7.243509,2582.222068,82.909381,206.707016,3983.222068,17.753004,43.807012,499.400992,-0.705273,-1.477619,-27.045561,501.632908,27.095075,1.548295,-0.000000
7.284952,2602.895744,83.644522,208.521259,4003.895744,17.723832,43.745796,498.280918,-0.702446,-1.476640,-27.007486,500.511440,27.056943,1.545238,0.000000
7.336298,2628.445080,84.553652,210.765500,4029.445080,17.687817,43.670046,496.895375,-0.699993,-1.474318,-26.960840,499.124178,27.010193,1.541453,0.000000
7.387645,2653.923336,85.460937,213.005854,4054.923336,17.651941,43.594399,495.512213,-0.697372,-1.472251,-26.914703,497.739306,26.963959,1.537671,-0.000000
7.438991,2679.330634,86.366383,215.242327,4080.330634,17.616202,43.518854,494.131408,-0.694786,-1.470214,-26.869087,496.356796,26.918249,1.533893,-0.000000
7.554839,2736.395026,88.402558,220.274054,4137.395026,17.536094,43.348730,491.024483,-0.688392,-1.466488,-26.768039,493.246054,26.817017,1.525382,-0.000000
7.670687,2793.100235,90.429498,225.286101,4194.100235,17.456696,43.179048,487.929090,-0.682290,-1.462788,-26.669659,490.146879,26.718458,1.516887,0.000000
7.786535,2849.447520,92.447283,230.278516,4250.447520,17.377998,43.009782,484.844933,-0.676286,-1.459330,-26.573952,487.058975,26.622583,1.508409,0.000000
8.009797,2957.036421,96.310506,239.844733,4358.036421,17.228210,42.684652,478.931336,-0.665295,-1.453024,-26.397142,481.138250,26.445472,1.492109,0.000000
8.071981,2986.767185,97.380540,242.496211,4387.767185,17.186932,42.594345,477.291315,-0.662298,-1.451437,-26.349702,479.496265,26.397957,1.487579,-0.000000
8.134164,3016.396014,98.448011,245.142076,4417.396014,17.145839,42.504136,475.654230,-0.659350,-1.449899,-26.303059,477.857225,26.351240,1.483053,0.000000
8.161508,3029.392444,98.916600,246.303764,4430.392444,17.127827,42.464498,474.935276,-0.658045,-1.449266,-26.282800,477.137415,26.330951,1.481063,-0.000000
8.177820,3037.135797,99.195891,246.996225,4438.135797,17.117076,42.440838,474.506668,-0.659517,-1.451017,-26.270515,476.708293,26.318822,1.479877,0.000000
8.181526,3038.894250,99.259328,247.153517,4439.894250,17.114622,42.435450,474.409305,-0.662046,-1.453790,-26.267441,476.610812,26.315969,1.479609,0.000000
8.182453,3039.333840,99.275187,247.192839,4440.333840,17.114007,42.434102,474.384965,-0.663124,-1.454776,-26.266630,476.586442,26.315242,1.479542,-0.000000
8.183379,3039.773408,99.291045,247.232159,4440.773408,17.113392,42.432753,474.360625,-0.664047,-1.455671,-26.265833,476.562073,26.314519,1.479475,-0.000000
8.185233,3040.652454,99.322759,247.310795,4441.652454,17.112159,42.430053,474.311949,-0.665319,-1.456937,-26.264306,476.513337,26.313097,1.479341,0.000000
8.187086,3041.531410,99.354471,247.389426,4442.531410,17.110924,42.427352,474.263276,-0.666104,-1.457697,-26.262842,476.464604,26.311698,1.479208,0.000000
