Time (s), Altitude AGL (m), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Ax (m/s²), Ay (m/s²), Az (m/s²), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), Mach Number, Angle of Attack (°)
5.026802,1418.101447,42.109194,106.793580,2819.101447,17.778831,43.656913,520.045498,1.577515,3.506854,30.731341,522.177491,30.970985,1.589211,0.000000
5.036327,1423.056553,42.278619,107.209594,2824.056553,17.793697,43.689961,520.334139,1.543884,3.431809,29.871871,522.468223,30.107965,1.590192,0.000000
5.045853,1428.014369,42.448183,107.625920,2829.014369,17.808247,43.722290,520.614593,1.510708,3.356399,29.012517,522.750731,29.245064,1.591148,0.000000
5.055378,1432.974816,42.617885,108.042550,2833.974816,17.822476,43.753905,520.886860,1.476629,3.281784,28.153243,523.025015,28.382312,1.592080,-0.000000
5.064904,1437.937818,42.787720,108.459478,2838.937818,17.836373,43.784816,521.150942,1.441331,3.208175,27.293740,523.291076,27.519413,1.592986,-0.000000
5.068165,1439.637603,42.845898,108.602292,2840.637603,17.841053,43.795238,521.239475,1.429091,3.183076,26.999268,523.380279,27.223790,1.593291,0.000000
5.071426,1441.337676,42.904091,108.745139,2842.337676,17.845694,43.805578,521.327048,1.416926,3.157909,26.704816,523.468518,26.928187,1.593593,-0.000000
5.074688,1443.038032,42.962299,108.888020,2844.038032,17.850296,43.815836,521.413661,1.404893,3.132627,26.410386,523.555791,26.632603,1.593891,0.000000
5.081210,1446.439580,43.078760,109.173881,2847.439580,17.859382,43.836103,521.584007,1.381154,3.081780,25.821588,523.727446,26.041493,1.594480,0.000000
5.087733,1449.842225,43.195279,109.459873,2850.842225,17.868315,43.856037,521.750512,1.357685,3.030701,25.232869,523.895243,25.450464,1.595057,0.000000
5.094256,1453.245943,43.311856,109.745993,2854.245943,17.877094,43.875638,521.913177,1.334278,2.979568,24.644220,524.059182,24.859519,1.595623,0.000000
5.109422,1461.164409,43.583143,110.411779,2862.164409,17.896917,43.919928,522.276570,1.279703,2.860795,23.275730,524.425472,23.485770,1.596893,0.000000
5.124589,1469.088244,43.854725,111.078223,2870.088244,17.915907,43.962419,522.619200,1.224501,2.742412,21.906337,524.770904,22.111261,1.598100,0.000000
5.139756,1477.017116,44.126589,111.745299,2878.017116,17.934057,44.003117,522.941062,1.168965,2.624312,20.536927,525.095476,20.736897,1.599243,-0.000000
5.154922,1484.950709,44.398722,112.412978,2885.950709,17.951367,44.042022,523.242156,1.113548,2.506107,19.167705,525.399187,19.362890,1.600324,-0.000000
5.161088,1488.177019,44.509418,112.684558,2889.177019,17.958163,44.057325,523.358615,1.091129,2.457928,18.610977,525.516682,18.804266,1.600745,0.000000
5.167253,1491.404037,44.620157,112.956231,2892.404037,17.964821,44.072330,523.471642,1.068758,2.409703,18.054345,525.630730,18.245774,1.601156,0.000000
5.173418,1494.631740,44.730936,113.227996,2895.631740,17.971341,44.087038,523.581237,1.046379,2.361483,17.497800,525.741331,17.687411,1.601556,-0.000000
5.179584,1497.860109,44.841754,113.499851,2898.860109,17.977723,44.101449,523.687400,1.023949,2.313315,16.941347,525.848486,17.129190,1.601946,0.000000
5.191870,1504.295362,45.062704,114.041852,2905.295362,17.990030,44.129280,523.888732,0.979223,2.217367,15.832722,526.051745,16.017200,1.602691,-0.000000
5.204156,1510.732987,45.283800,114.584185,2911.732987,18.001784,44.155935,524.076443,0.934292,2.121576,14.724032,526.241321,14.905406,1.603395,0.000000
5.216442,1517.172828,45.505038,115.126839,2918.172828,18.012986,44.181412,524.250527,0.889323,2.025739,13.614828,526.417211,13.793406,1.604058,0.000000
5.235971,1527.413212,45.856971,115.990018,2928.413212,18.029656,44.219486,524.499207,0.817851,1.873457,11.852670,526.668633,12.027656,1.605026,-0.000000
5.255500,1537.658087,46.209215,116.853909,2938.658087,18.044932,44.254584,524.713487,0.746560,1.721071,10.091690,526.885501,10.264582,1.605888,0.000000
5.275029,1547.906802,46.561743,117.718456,2948.906802,18.058813,44.286710,524.893389,0.675049,1.568975,8.331860,527.067835,8.505132,1.606646,0.000000
5.301075,1561.580322,47.032304,118.872421,2962.580322,18.075153,44.324935,525.079859,0.579663,1.366161,5.985951,527.257308,6.167173,1.607493,0.000000
5.327121,1575.257915,47.503258,120.027314,2976.257915,18.089142,44.358160,525.208513,0.491969,1.179668,3.829598,527.388704,4.037260,1.608164,-0.000000
5.345036,1584.667479,47.827397,120.822165,2985.667479,18.097555,44.378445,525.267292,0.442903,1.075559,2.624990,527.449235,2.871160,1.608535,-0.000000
5.362951,1594.077928,48.151680,121.617366,2995.077928,18.105064,44.396809,525.303859,0.393910,0.971437,1.421218,527.487454,1.765988,1.608837,0.000000
5.380866,1603.488849,48.476090,122.412880,3004.488849,18.111683,44.413294,525.318655,0.344576,0.867705,0.218241,527.503804,0.958787,1.609073,0.000000
5.405717,1616.543167,48.926271,123.516824,3017.543167,18.119405,44.433070,525.303438,0.276577,0.723487,-1.449050,527.490581,1.643069,1.609291,0.000000
5.430568,1629.596564,49.376623,124.621213,3030.596564,18.125432,44.449263,525.246763,0.208455,0.579507,-3.114714,527.435712,3.175015,1.609382,-0.000000
5.455419,1642.648028,49.827102,125.725959,3043.648028,18.129773,44.461873,525.148702,0.140709,0.435290,-4.778665,527.339270,4.800512,1.609346,-0.000000
5.488638,1660.088941,50.429378,127.203060,3061.088941,18.132926,44.473154,524.953098,0.049369,0.243548,-6.999758,527.145540,7.004168,1.609100,-0.000000
5.521856,1677.522062,51.031706,128.680425,3078.522062,18.133055,44.478061,524.683775,-0.041798,0.051934,-9.217244,526.877756,9.217485,1.608628,-0.000000
5.555075,1694.944991,51.633986,130.157845,3095.944991,18.130144,44.476619,524.340854,-0.133299,-0.139044,-11.430968,526.536042,11.432591,1.607930,0.000000
5.600551,1718.775258,52.458218,132.180075,3119.775258,18.121251,44.464355,523.752335,-0.257979,-0.400449,-14.454759,525.948635,14.462606,1.606608,0.000000
5.646027,1742.575450,53.281908,134.201461,3143.575450,18.106672,44.440236,523.026503,-0.383213,-0.660592,-17.470493,525.223295,17.487177,1.604863,-0.000000
5.691503,1766.339460,54.104803,136.221475,3167.339460,18.086424,44.404283,522.163744,-0.507516,-0.920783,-20.477231,524.360406,20.504205,1.602697,0.000000
5.707132,1774.497656,54.387406,136.915340,3175.497656,18.078216,44.389221,521.835650,-0.544744,-1.007474,-21.509063,524.032127,21.539534,1.601854,0.000000
5.708874,1775.406676,54.418898,136.992666,3176.406676,18.077265,44.387459,521.798080,-0.546939,-1.016275,-21.624141,523.994533,21.654917,1.601756,0.000000
5.710616,1776.315631,54.450389,137.069989,3177.315631,18.076313,44.385682,521.760310,-0.547245,-1.024196,-21.739307,523.956738,21.770299,1.601658,0.000000
5.712358,1777.224520,54.481877,137.147309,3178.224520,18.075359,44.383891,521.722339,-0.548506,-1.032579,-21.854376,523.918742,21.885631,1.601559,0.000000
5.713103,1777.613177,54.495343,137.180373,3178.613177,18.074950,44.383120,521.706040,-0.549357,-1.036300,-21.903555,523.902432,21.934936,1.601516,0.000000
5.713848,1778.001821,54.508808,137.213436,3179.001821,18.074540,44.382346,521.689705,-0.550416,-1.040114,-21.952715,523.886085,21.984233,1.601474,0.000000
5.714593,1778.390454,54.522272,137.246499,3179.390454,18.074129,44.381570,521.673333,-0.551671,-1.044013,-22.001857,523.869701,22.033521,1.601431,-0.000000
5.716083,1779.167682,54.549201,137.312623,3180.167682,18.073305,44.380009,521.640478,-0.554667,-1.052022,-22.100096,523.836824,22.132073,1.601345,0.000000
5.717573,1779.944861,54.576128,137.378744,3180.944861,18.072476,44.378435,521.607478,-0.558208,-1.060270,-22.198281,523.803800,22.230597,1.601259,-0.000000
5.719063,1780.721991,54.603054,137.444864,3181.721991,18.071641,44.376849,521.574331,-0.562138,-1.068688,-22.296426,523.770629,22.329100,1.601172,0.000000
5.723059,1782.806167,54.675269,137.622197,3183.806167,18.069372,44.372532,521.484703,-0.573931,-1.091892,-22.559517,523.680932,22.593216,1.600937,0.000000
5.727055,1784.889982,54.747474,137.799513,3185.889982,18.067057,44.368123,521.394023,-0.585813,-1.115100,-22.822533,523.590179,22.857266,1.600699,0.000000
5.731052,1786.973434,54.819670,137.976811,3187.973434,18.064695,44.363622,521.302292,-0.597010,-1.138003,-23.085533,523.498370,23.121274,1.600457,0.000000
5.735048,1789.056516,54.891857,138.154092,3190.056516,18.062289,44.359030,521.209510,-0.607213,-1.160268,-23.348560,523.405506,23.385256,1.600212,0.000000
5.736699,1789.916930,54.921675,138.227321,3190.916930,18.061283,44.357107,521.170875,-0.611435,-1.169491,-23.457194,523.366835,23.494287,1.600110,0.000000
5.738350,1790.777280,54.951491,138.300547,3191.777280,18.060270,44.355169,521.132061,-0.615556,-1.178610,-23.565829,523.327984,23.603311,1.600008,-0.000000
5.740000,1791.637565,54.981305,138.373769,3192.637565,18.059250,44.353215,521.093067,-0.619931,-1.187935,-23.674513,523.288954,23.712403,1.599905,-0.000000
5.740826,1792.067676,54.996211,138.410379,3193.067676,18.058737,44.352231,521.073481,-0.622084,-1.192560,-23.728858,523.269348,23.766949,1.599853,0.000000
5.741651,1792.497770,55.011117,138.446988,3193.497770,18.058221,44.351243,521.053849,-0.624297,-1.197233,-23.783193,523.249698,23.821489,1.599801,0.000000
5.743302,1793.357894,55.040927,138.520203,3194.357894,18.057184,44.349251,521.014407,-0.628678,-1.206533,-23.891856,523.210216,23.930560,1.599696,0.000000
5.744953,1794.217952,55.070735,138.593414,3195.217952,18.056138,44.347244,520.974786,-0.633149,-1.215908,-24.000497,523.170555,24.039616,1.599591,0.000000
5.750619,1797.168747,55.173011,138.844623,3198.168747,18.052465,44.340174,520.836699,-0.648242,-1.247853,-24.373213,523.032322,24.413743,1.599224,-0.000000
5.756284,1800.118747,55.275266,139.095790,3201.118747,18.048707,44.332922,520.696503,-0.663404,-1.279861,-24.745787,522.891969,24.787741,1.598850,0.000000
5.765411,1804.869931,55.439962,139.500348,3205.869931,18.042540,44.321006,520.467918,-0.687761,-1.331368,-25.345851,522.663121,25.390111,1.598240,0.000000
5.774537,1809.618999,55.604601,139.904794,3210.618999,18.036151,44.308619,520.233858,-0.712306,-1.383033,-25.945547,522.428774,25.992144,1.597612,0.000000
5.783664,1814.365905,55.769181,140.309125,3215.365905,18.029540,44.295762,519.994327,-0.736279,-1.434191,-26.544903,522.188930,26.593813,1.596968,0.000000
5.787025,1816.113473,55.829775,140.457997,3217.113473,18.027050,44.290910,519.904738,-0.745510,-1.453374,-26.765423,522.099220,26.815219,1.596727,0.000000
5.787865,1816.550319,55.844922,140.495212,3217.550319,18.026423,44.289687,519.882225,-0.747793,-1.458148,-26.820547,522.076677,26.870562,1.596666,0.000000
5.788706,1816.987145,55.860068,140.532427,3217.987145,18.025793,44.288460,519.859666,-0.750089,-1.462932,-26.875666,522.054086,26.925903,1.596605,0.000000
5.789546,1817.423953,55.875214,140.569640,3218.423953,18.025162,44.287228,519.837060,-0.752352,-1.467689,-26.930786,522.031449,26.981241,1.596544,0.000000
5.791226,1818.297472,55.905504,140.644061,3219.297472,18.023890,44.284746,519.791617,-0.756888,-1.477208,-27.041004,521.985943,27.091898,1.596421,0.000000
5.792907,1819.170915,55.935791,140.718478,3220.170915,18.022611,44.282248,519.745989,-0.761321,-1.486639,-27.151220,521.940250,27.202545,1.596298,0.000000
5.796675,1821.128782,56.003684,140.885300,3222.128782,18.019661,44.276475,519.641696,-0.782748,-1.531996,-27.680503,521.835805,27.733914,1.596015,0.000000
5.800442,1823.086248,56.071566,141.052099,3224.086248,18.016616,44.270502,519.535062,-0.807995,-1.585326,-28.302004,521.729007,28.357884,1.595725,-0.000000
5.806790,1826.383366,56.185908,141.333069,3227.383366,18.011351,44.260153,519.352097,-0.850850,-1.675439,-29.348659,521.545751,29.408754,1.595227,0.000000
5.813137,1829.679297,56.300216,141.613971,3230.679297,18.005816,44.249233,519.162489,-0.892970,-1.764895,-30.394884,521.355823,30.459173,1.594708,0.000000
5.814724,1830.503093,56.328787,141.684186,3231.503093,18.004390,44.246414,519.114049,-0.903778,-1.787497,-30.656332,521.307298,30.721696,1.594575,0.000000
5.816311,1831.326811,56.357356,141.754396,3232.326811,18.002947,44.243560,519.065195,-0.914718,-1.810213,-30.917733,521.258357,30.984186,1.594440,0.000000
5.817898,1832.150452,56.385923,141.824602,3233.150452,18.001487,44.240669,519.015926,-0.925512,-1.832801,-31.179120,521.209000,31.246652,1.594305,0.000000
5.818691,1832.562243,56.400206,141.859703,3233.562243,18.000751,44.239211,518.991135,-0.930922,-1.844107,-31.309801,521.184165,31.377874,1.594237,0.000000
5.819485,1832.974014,56.414488,141.894803,3233.974014,18.000010,44.237743,518.966242,-0.936305,-1.855388,-31.440477,521.159225,31.509089,1.594168,0.000000
5.820278,1833.385766,56.428769,141.929902,3234.385766,17.999265,44.236266,518.941244,-0.941690,-1.866670,-31.571145,521.134182,31.640298,1.594099,0.000000
5.821865,1834.209169,56.457329,142.000093,3235.209169,17.997754,44.233268,518.890731,-0.952384,-1.889168,-31.832449,521.083574,31.902677,1.593960,0.000000
5.823452,1835.032491,56.485886,142.070280,3236.032491,17.996225,44.230235,518.839803,-0.963085,-1.911670,-32.093670,521.032551,32.164975,1.593819,0.000000
5.827505,1837.135094,56.558817,142.249530,3238.135094,17.992267,44.222371,518.708375,-0.990003,-1.968775,-32.760763,520.900871,32.834795,1.593456,0.000000
5.831558,1839.237157,56.631732,142.428748,3240.237157,17.988199,44.214275,518.574243,-1.017371,-2.026263,-33.427593,520.766477,33.504399,1.593084,0.000000
5.832571,1839.762588,56.649958,142.473547,3240.762588,17.987165,44.212215,518.540288,-1.024178,-2.040603,-33.594272,520.732454,33.671770,1.592990,0.000000
5.833584,1840.287985,56.668183,142.518345,3241.287985,17.986124,44.210140,518.506164,-1.031015,-2.054969,-33.760934,520.698261,33.839128,1.592895,0.000000
5.834598,1840.813347,56.686407,142.563140,3241.813347,17.985075,44.208050,518.471871,-1.037806,-2.069294,-33.927589,520.663899,34.006474,1.592800,0.000000
5.836624,1841.863895,56.722850,142.652719,3242.863895,17.982946,44.203799,518.402441,-1.051252,-2.097825,-34.260844,520.594327,34.341104,1.592607,0.000000
5.838651,1842.914302,56.759288,142.742290,3243.914302,17.980789,44.199491,518.332336,-1.064620,-2.126285,-34.594056,520.524076,34.675686,1.592411,0.000000
5.840686,1843.969191,56.795882,142.832245,3244.969191,17.978608,44.195134,518.261586,-1.078304,-2.155092,-34.928660,520.453179,35.011690,1.592214,-0.000000
5.842721,1845.023935,56.832472,142.922190,3246.023935,17.976400,44.190719,518.190155,-1.091758,-2.183698,-35.263238,520.381598,35.347651,1.592015,0.000000
5.844756,1846.078532,56.869057,143.012127,3247.078532,17.974164,44.186245,518.118044,-1.105186,-2.212277,-35.597677,520.309333,35.683473,1.591814,-0.000000
5.848675,1848.108539,56.939481,143.185257,3249.108539,17.969781,44.177467,517.977291,-1.131489,-2.267681,-36.241338,520.168276,36.329839,1.591420,0.000000
5.849655,1848.615954,56.957085,143.228534,3249.615954,17.968669,44.175239,517.941709,-1.138078,-2.281542,-36.402220,520.132616,36.491400,1.591321,0.000000
5.850634,1849.123335,56.974687,143.271809,3250.123335,17.967551,44.172997,517.905969,-1.144686,-2.295419,-36.563086,520.096798,36.652947,1.591221,-0.000000
5.851614,1849.630680,56.992288,143.315081,3250.630680,17.966427,44.170742,517.870071,-1.151274,-2.309279,-36.723942,520.060821,36.814483,1.591120,0.000000
5.853573,1850.645266,57.027487,143.401620,3251.645266,17.964158,44.166190,517.797803,-1.164500,-2.337039,-37.045610,519.988392,37.137515,1.590917,0.000000
5.855533,1851.659708,57.062682,143.488150,3252.659708,17.961864,44.161584,517.724905,-1.177584,-2.364675,-37.367243,519.915331,37.460502,1.590713,-0.000000
5.857492,1852.674008,57.097872,143.574670,3253.674008,17.959544,44.156924,517.651377,-1.190767,-2.392395,-37.688813,519.841637,37.783437,1.590506,0.000000
5.858501,1853.196633,57.116004,143.619252,3254.196633,17.958338,44.154501,517.613241,-1.197492,-2.406619,-37.854510,519.803414,37.949832,1.590399,-0.000000
5.859511,1853.719221,57.134135,143.663831,3254.719221,17.957126,44.152064,517.574938,-1.204239,-2.420862,-38.020191,519.765023,38.116213,1.590292,0.000000
5.860521,1854.241769,57.152265,143.708408,3255.241769,17.955907,44.149613,517.536467,-1.210939,-2.435064,-38.185864,519.726464,38.282583,1.590183,0.000000
5.862540,1855.286670,57.188518,143.797549,3256.286670,17.953434,44.144638,517.458690,-1.224260,-2.463395,-38.517149,519.648506,38.615255,1.589964,-0.000000
5.864559,1856.331413,57.224766,143.886680,3257.331413,17.950935,44.139607,517.380243,-1.237761,-2.491881,-38.848322,519.569877,38.947832,1.589743,0.000000
5.868490,1858.364953,57.295323,144.060175,3259.364953,17.946018,44.129702,517.226262,-1.263127,-2.546528,-39.492930,519.415534,39.595098,1.589309,0.000000
5.869473,1858.873243,57.312959,144.103543,3259.873243,17.944773,44.127193,517.187371,-1.269645,-2.560343,-39.654028,519.376550,39.756877,1.589199,0.000000
5.870456,1859.381495,57.330593,144.146908,3260.381495,17.943522,44.124670,517.148321,-1.276227,-2.574211,-39.815105,519.337408,39.918641,1.589089,0.000000
5.871439,1859.889709,57.348227,144.190271,3260.889709,17.942265,44.122133,517.109114,-1.282800,-2.588072,-39.976170,519.298106,40.080393,1.588978,-0.000000
5.873404,1860.905942,57.383488,144.276984,3261.905942,17.939718,44.116992,517.029907,-1.296020,-2.615855,-40.298224,519.218708,40.403827,1.588754,0.000000
5.875370,1861.922018,57.418744,144.363686,3262.922018,17.937138,44.111782,516.949912,-1.312338,-2.650309,-40.699134,519.138518,40.806445,1.588528,0.000000
5.879417,1864.014055,57.491334,144.542208,3265.014055,17.931852,44.101108,516.785796,-1.310947,-2.648090,-40.677481,518.974005,40.784659,1.588064,-0.000000
5.880429,1864.536961,57.509478,144.586832,3265.536961,17.930526,44.098430,516.744650,-1.310684,-2.647607,-40.672049,518.932759,40.779202,1.587947,0.000000
5.881441,1865.059824,57.527621,144.631453,3266.059824,17.929200,44.095751,516.703501,-1.310382,-2.647092,-40.666622,518.891511,40.773746,1.587831,0.000000
5.882453,1865.582647,57.545763,144.676071,3266.582647,17.927874,44.093073,516.662356,-1.310152,-2.646638,-40.661188,518.850265,40.768289,1.587715,0.000000
5.884477,1866.628083,57.582039,144.765295,3267.628083,17.925224,44.087719,516.580089,-1.309458,-2.645528,-40.650350,518.767799,40.757386,1.587482,0.000000
5.886500,1867.673352,57.618310,144.854507,3268.673352,17.922575,44.082367,516.497844,-1.309159,-2.644761,-40.639472,518.685354,40.746476,1.587249,0.000000
5.887781,1868.334837,57.641264,144.910965,3269.334837,17.920898,44.078980,516.445800,-1.308727,-2.644066,-40.632617,518.633184,40.739581,1.587102,-0.000000
5.889062,1868.996255,57.664216,144.967419,3269.996255,17.919222,44.075594,516.393765,-1.308464,-2.643517,-40.625745,518.581023,40.732682,1.586954,0.000000
5.891624,1870.318825,57.710111,145.080309,3271.318825,17.915872,44.068826,516.289730,-1.307477,-2.642019,-40.612060,518.476736,40.718904,1.586660,0.000000
5.894185,1871.641128,57.755997,145.193182,3272.641128,17.912525,44.062061,516.185730,-1.306941,-2.640912,-40.598330,518.372484,40.705121,1.586366,0.000000
5.895658,1872.401007,57.782366,145.258048,3273.401007,17.910601,44.058174,516.125970,-1.306422,-2.640094,-40.590466,518.312579,40.697208,1.586197,0.000000
5.897130,1873.160798,57.808733,145.322908,3274.160798,17.908678,44.054288,516.066221,-1.306082,-2.639431,-40.582584,518.252685,40.689293,1.586027,0.000000
5.900075,1874.680027,57.861454,145.452605,3275.680027,17.904835,44.046521,515.946770,-1.304895,-2.637665,-40.566887,518.132945,40.673484,1.585689,0.000000
5.900811,1875.059813,57.874634,145.485028,3276.059813,17.903875,44.044579,515.916910,-1.304714,-2.637324,-40.562950,518.103013,40.669530,1.585605,-0.000000
5.901547,1875.439576,57.887813,145.517449,3276.439576,17.902915,44.042638,515.887053,-1.304494,-2.636949,-40.559019,518.073084,40.665577,1.585520,0.000000
5.903019,1876.199015,57.914168,145.582286,3277.199015,17.900995,44.038757,515.827351,-1.304101,-2.636241,-40.551152,518.013237,40.657673,1.585351,0.000000
5.904491,1876.958367,57.940520,145.647118,3277.958367,17.899075,44.034877,515.767660,-1.303675,-2.635504,-40.543292,517.953402,40.649772,1.585182,0.000000
5.913582,1881.643425,58.103118,146.047184,3282.643425,17.887249,44.010961,515.399556,-1.301039,-2.630950,-40.494838,517.584409,40.601065,1.584140,-0.000000
5.922672,1886.325142,58.265609,146.447033,3287.325142,17.875447,43.987087,515.031891,-1.298316,-2.626325,-40.446485,517.215859,40.552452,1.583100,-0.000000
5.947064,1898.876012,58.701249,147.519206,3299.876012,17.843867,43.923176,514.046880,-1.290973,-2.613903,-40.317124,516.228480,40.422389,1.580311,-0.000000
5.971457,1911.402902,59.136122,148.589824,3312.402902,17.812464,43.859565,513.065014,-1.283848,-2.601699,-40.188393,515.244266,40.292978,1.577531,-0.000000
5.995849,1923.905883,59.570232,149.658895,3324.905883,17.781237,43.796253,512.086280,-1.276598,-2.589419,-40.060329,514.263203,40.164223,1.574759,0.000000
6.042158,1947.577224,60.392302,151.684289,3348.577224,17.722437,43.676877,510.236706,-1.262886,-2.566234,-39.818975,512.409261,39.921563,1.569519,0.000000
6.088466,1971.163198,61.211666,153.704183,3372.163198,17.664265,43.558565,508.398251,-1.249425,-2.543374,-39.579903,510.566505,39.681211,1.564309,0.000000
6.134775,1994.664299,62.028350,155.718623,3395.664299,17.606715,43.441308,506.570812,-1.236003,-2.520657,-39.343113,508.734834,39.443149,1.559128,-0.000000
6.233439,2044.454786,63.759584,159.992610,3445.454786,17.486127,43.194930,502.713448,-1.208147,-2.473250,-38.846030,504.868674,38.943429,1.548186,0.000000
6.332102,2093.867362,65.479069,164.242543,3494.867362,17.368254,42.953176,498.904581,-1.180931,-2.426871,-38.358901,501.051307,38.453733,1.537374,-0.000000
6.430765,2142.906566,67.187059,168.468854,3543.906566,17.253035,42.715946,495.143280,-1.154359,-2.381511,-37.881498,497.281798,37.973834,1.526688,0.000000
6.598025,2225.198240,70.056878,175.580583,3626.198240,17.063629,42.323890,488.873379,-1.110680,-2.306824,-37.093827,490.998635,37.182080,1.508857,0.000000
6.734634,2291.638445,72.377654,181.341051,3692.638445,16.914388,42.013074,483.851972,-1.074666,-2.244373,-36.429239,485.967001,36.514128,1.494561,0.000000
6.871243,2357.399239,74.678390,187.059670,3758.399239,16.770130,41.710987,478.924058,-1.037530,-2.178669,-35.721402,481.029414,35.802816,1.480519,-0.000000
6.892747,2367.689823,75.038778,187.956125,3768.689823,16.747879,41.664244,478.157065,-1.031878,-2.168603,-35.612263,480.260949,35.693149,1.478332,0.000000
6.914251,2377.963941,75.398688,188.851577,3778.963941,16.725750,41.617718,477.392417,-1.026170,-2.158520,-35.503746,479.494843,35.584100,1.476152,0.000000
6.935755,2388.221643,75.758123,189.746030,3789.221643,16.703718,41.571345,476.630104,-1.022326,-2.152948,-35.395400,478.731080,35.475550,1.473979,-0.000000
6.941131,2390.783506,75.847908,189.969487,3791.783506,16.698216,41.559751,476.439892,-1.023972,-2.157681,-35.367901,478.540504,35.448449,1.473439,0.000000
6.946507,2393.344346,75.937663,190.192882,3794.344346,16.692708,41.548142,476.249826,-1.024923,-2.160788,-35.340605,478.350072,35.421431,1.472901,0.000000
6.947851,2393.984396,75.960098,190.248721,3794.984396,16.691331,41.545238,476.202333,-1.024747,-2.160804,-35.333866,478.302487,35.414704,1.472766,0.000000
6.949195,2394.624382,75.982530,190.304556,3795.624382,16.689954,41.542334,476.154849,-1.024490,-2.160518,-35.327159,478.254911,35.407987,1.472631,0.000000
6.950539,2395.264305,76.004960,190.360388,3796.264305,16.688577,41.539430,476.107373,-1.024123,-2.160106,-35.320468,478.207344,35.401276,1.472497,0.000000
6.953227,2396.543959,76.049816,190.472038,3797.543959,16.685826,41.533626,476.012449,-1.023251,-2.159119,-35.307113,478.112237,35.387866,1.472228,-0.000000
6.955915,2397.823358,76.094664,190.583673,3798.823358,16.683076,41.527824,475.917561,-1.022602,-2.157683,-35.293797,478.017165,35.374474,1.471959,0.000000
6.958603,2399.102502,76.139504,190.695293,3800.102502,16.680329,41.522025,475.822709,-1.022083,-2.156176,-35.280491,477.922130,35.361092,1.471690,-0.000000
6.960204,2399.863913,76.166197,190.761738,3800.863913,16.678693,41.518576,475.766259,-1.021558,-2.155653,-35.272551,477.865572,35.353123,1.471530,0.000000
6.961804,2400.625234,76.192886,190.828179,3801.625234,16.677059,41.515127,475.709822,-1.021284,-2.154921,-35.264623,477.809026,35.345160,1.471370,0.000000
6.965005,2402.147514,76.246256,190.961037,3803.147514,16.673793,41.508233,475.596999,-1.020354,-2.154001,-35.248746,477.695985,35.329236,1.471050,-0.000000
6.968206,2403.669434,76.299614,191.093874,3804.669434,16.670529,41.501342,475.484226,-1.019791,-2.152730,-35.232897,477.582995,35.313330,1.470730,0.000000
6.970027,2404.535366,76.329975,191.169458,3805.535366,16.668672,41.497422,475.420069,-1.019294,-2.152210,-35.223874,477.518715,35.304281,1.470548,0.000000
6.971848,2405.401181,76.360332,191.245034,3806.401181,16.666817,41.493503,475.355929,-1.018978,-2.151487,-35.214864,477.454451,35.295239,1.470366,-0.000000
6.975491,2407.132345,76.421032,191.396158,3808.132345,16.663108,41.485670,475.227713,-1.018018,-2.150407,-35.196842,477.325989,35.277164,1.470003,-0.000000
6.979134,2408.863042,76.481719,191.547254,3809.863042,16.659402,41.477841,475.099563,-1.017357,-2.148976,-35.178856,477.197592,35.259112,1.469639,0.000000
6.981398,2409.938334,76.519425,191.641136,3810.938334,16.657100,41.472979,475.019955,-1.016768,-2.148289,-35.167676,477.117831,35.247899,1.469414,-0.000000
6.983661,2411.013446,76.557127,191.735006,3812.013446,16.654800,41.468117,474.940372,-1.016396,-2.147351,-35.156516,477.038095,35.236696,1.469188,0.000000
6.984793,2411.550957,76.575976,191.781939,3812.550957,16.653650,41.465687,474.900587,-1.016116,-2.146991,-35.150932,476.998234,35.231095,1.469075,0.000000
6.985925,2412.088422,76.594824,191.828868,3813.088422,16.652500,41.463258,474.860808,-1.015888,-2.146570,-35.145353,476.958378,35.225497,1.468962,-0.000000
6.988189,2413.163174,76.632514,191.922717,3814.163174,16.650201,41.458400,474.781276,-1.015337,-2.145836,-35.134196,476.878693,35.214304,1.468737,0.000000
6.990452,2414.237745,76.670200,192.016554,3815.237745,16.647904,41.453545,474.701768,-1.014903,-2.144969,-35.123052,476.799033,35.203120,1.468511,-0.000000
6.999459,2418.510500,76.820064,192.389749,3819.510500,16.638781,41.434253,474.385817,-1.012808,-2.141951,-35.078771,476.482475,35.158696,1.467615,0.000000
7.008466,2422.780413,76.969846,192.762771,3823.780413,16.629676,41.414989,474.070263,-1.010832,-2.138810,-35.034601,476.166317,35.114378,1.466721,0.000000
7.022289,2429.326557,77.199517,193.334821,3830.326557,16.615744,41.385494,473.586932,-1.007957,-2.133838,-34.967041,475.682062,35.046586,1.465350,-0.000000
7.036111,2435.866033,77.428996,193.906464,3836.866033,16.601853,41.356066,473.104531,-1.004943,-2.129054,-34.899713,475.198741,34.979033,1.463982,-0.000000
7.056336,2445.427264,77.764557,194.742440,3846.427264,16.581569,41.313081,472.399689,-1.000863,-2.121720,-34.801566,474.492556,34.880545,1.461982,-0.000000
7.076560,2454.974266,78.099709,195.577548,3855.974266,16.561375,41.270236,471.696827,-0.996237,-2.115075,-34.703894,473.788358,34.782557,1.459988,0.000000
